"","ID","Strain.x","Age","Weight.x","Clutch","shh_R2_spot","shh_M1_spot","shh_M2_spot","cap_transition","M1_spot_split_LR","shboob","Total_state","stateord","Symmetry","groupwt","nid","Age.dpc.","Date","Strain.y","Weight.y","Litter","Weekday","indata","age","poids","portee","agerel","poidscor","agecor","agepreditsanscor","poidscor2","agecor2","dev01","dev.inf","dev.sup","sd","dev05","dev15","ident"
"1","shh_13.5_02_154-165_DB","DUHi",13.5,159.5,"DB",2,0,0,0,0,1,"2_0_0_1","145_2_0_0_1","Y",145,"159.5DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","shh_14.0_02_128_DD","DUHi",14,128,"DD",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"128DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","shh_14.0_03_141_DD","DUHi",14,141,"DD",2,0,0,0,0,1,"2_0_0_1","145_2_0_0_1","Y",145,"141DD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","shh_14.0_07_143_DR","DUHi",14,143,"DR",2,0,0,0,0,1,"2_0_0_1","145_2_0_0_1","Y",145,"143DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","shh_14.0_06_117_DR","DUHi",14,117,"DR",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"117DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","shh_14.0_09_140_DF","DUHi",14,140,"DF",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"140DF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","shh_13.5_10_110_DZ","DUHi",13.5,110,"DZ",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"110DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","shh_13.5_11_135_DZ","DUHi",13.5,135,"DZ",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"135DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","shh_14.0_22_141_DAA","DUHi",14,141,"DAA",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","Y",123,"141DAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","shh_13.5_12_156_DZ","DUHi",13.5,156,"DZ",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","Y",123,"156DZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","shh_14.0_23_142_DAA","DUHi",14,142,"DAA",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"142DAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","shh_13.5_01_124_FA","FVB",13.5,124,"FA",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"124FA",13.5,"7/17/2014","FVB",124,"FA",5,TRUE,13.5,4.82028156560504,"FA",-1.5,4.81557628760185,13.3690726135197,13.3792488353592,4.81825829606367,13.3748730599682,13.3810164184477,12.9434439592902,13.78178425299,"001",13.372721196118,13.3739557371256,11
"13","shh_13.5_10_105_FK","FVB",13.5,105,"FK",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","Y",123,"105FK",13.5,"12/10/2014","FVB",105,"FK",4,TRUE,13.5,4.65396035015752,"FK",-1.5,4.96383685652918,13.6897194357532,13.0195418034147,4.78720724789734,13.3077181853203,13.1485230685354,12.6777632638912,13.5705288235198,"001",13.0497577576851,13.6096359905839,24
"14","shh_14.0_07_130_FJ","FVB",14,130,"FJ",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"130FJ",14,"12/8/2014","FVB",130,"FJ",2,TRUE,14,4.86753445045558,"FJ",-1,5.00520558202987,13.7791886079519,13.4814438254251,4.92673303703253,13.6094740819116,13.5428571466073,13.098090139261,13.9523929174654,"001",13.4896868208095,13.744934375905,103
"15","shh_13.5_11_88_FK","FVB",13.5,88,"FK",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"88FK",13.5,"12/10/2014","FVB",88,"FK",4,TRUE,13.5,4.47733681447821,"FK",-1.5,4.78721332084986,13.3077313194458,12.6375536871074,4.61058371221802,12.9257300690129,12.7657744688901,12.271075656088,13.2025474776131,"001",12.6681316707576,13.2294951543455,19
"16","shh_13.5_13_126_FK","FVB",13.5,126,"FK",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"126FK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","shh_14.0_17_161_DR","DUHi",14,161,"DR",1,0,0,0,0,1,"1_0_0_1","179_1_0_0_1","Y",179,"161DR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","shh_15.0_06_221_DK","DUHi",15,221,"DK",1,2,0,2,0,1,"1_2_2_1","235_1_2_2_1","-",235,"221DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","shh_14.5_14_163_DH","DUHi",14.5,163,"DH",1,0,0,0,0,1,"1_0_0_1","179_1_0_0_1","-",179,"163DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","shh_14.0_24_177_DAA","DUHi",14,177,"DAA",1,0,0,0,0,1,"1_0_0_1","179_1_0_0_1","Y",179,"177DAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","shh_15.0_10_242_DK","DUHi",15,242,"DK",0,2,0,1,1,1,"0_2_1_1","227_0_2_1_1","-",227,"242DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","shh_14.5_17_237-241_DH","DUHi",14.5,239,"DH",0,2,0,1,0,1,"0_2_1_1","227_0_2_1_1","Y",227,"239DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","shh_14.5_10_161_FR","FVB",14.5,161,"FR",1,0,0,0,0,1,"1_0_0_1","179_1_0_0_1","Y",179,"161FR",14.5,"3/4/2015","FVB",161,"FR",4,TRUE,14.5,5.08140436498446,"FR",-0.5,5.21787786854864,14.239140254858,13.9439856122344,5.14008797151706,14.0709021085626,13.9997462439673,13.5750582594033,14.4056637213951,"001",13.9546267605957,14.2071658363808,181
"24","shh_14.5_02_228_DG","DUHi",14.5,228,"DG",1,2,0,2,0,1,"1_2_2_1","235_1_2_2_1","-",235,"228DG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","shh_16.0_04_404_FE","FVB",16,404,"FE",0,2,1,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"404FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","shh_15.0_07_234_DK","DUHi",15,234,"DK",1,2,0,2,0,1,"1_2_2_1","235_1_2_2_1","-",235,"234DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","shh_16.5_01_246_DW","DUHi",16.5,246,"DW",1,2,0,2,0,1,"1_2_2_1","235_1_2_2_1","Y",235,"246DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","shh_13.5_01_101-104_DB","DUHi",13.5,102.5,"DB",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"102.5DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","shh_15.0_02_265_DK","DUHi",15,265,"DK",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"265DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","shh_15.0_03_294_DK","DUHi",15,294,"DK",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"294DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","shh_14.5_08_221_FL","FVB",14.5,221,"FL",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","Y",325,"221FL",14.5,"12/11/2014","FVB",221,"FL",5,TRUE,14.5,5.39816270151775,"FL",-0.5,5.40269400122337,14.6388467045794,14.629046749934,5.40011116039117,14.6332607304315,14.638639396884,14.2278381783004,15.0343839176771,"001",14.6242325644258,14.6397977066538,151
"32","shh_15.0_08_294_DK","DUHi",15,294,"DK",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","-",325,"294DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","shh_16.0_03_437_FE","FVB",16,437,"FE",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"437FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","shh_15.0_05_256_FD","FVB",15,256,"FD",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"256FD",15,"7/24/2014","FVB",256,"FD",5,TRUE,15,5.54517744447956,"FD",0,5.50593111588365,14.8621201817546,14.9469991933465,5.52830152318332,14.910501218362,14.9335710539563,14.5313503011266,15.3255567685555,"001",14.9339637442606,14.8694257438098,263
"35","shh_15.5_01_359_DN","DUHi",15.5,359,"DN",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","-",325,"359DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","shh_15.5_02_426_DN","DUHi",15.5,426,"DN",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"426DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","shh_15.5_03_442_DN","DUHi",15.5,442,"DN",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"442DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","shh_15.5_04_457_DN","DUHi",15.5,457,"DN",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"457DN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","shh_15.5_05_483_DM","DUHi",15.5,483,"DM",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","Y",325,"483DM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","shh_15.5_07_290_DV","DUHi",15.5,290,"DV",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","y",325,"290DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","shh_15.5_08_363_DV","DUHi",15.5,363,"DV",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"363DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","shh_15.5_09_457_DV","DUHi",15.5,457,"DV",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"457DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","shh_16.0_01_455_DO","DUHi",16,455,"DO",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","Y",325,"455DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","shh_16.0_04_424_DO","DUHi",16,424,"DO",0,2,1,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"424DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","shh_16.0_05_476_DO","DUHi",16,476,"DO",0,2,1,2,2,1,"0_2_2_1","325_0_2_2_1","Y",325,"476DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","shh_16.0_06_481_DO","DUHi",16,481,"DO",0,2,1,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"481DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","shh_16.5_02_271_DW","DUHi",16.5,271,"DW",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","-",325,"271DW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","shh_15.5_10_380_DJ","DUHi",15.5,380,"DJ",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"380DJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","shh_16.0_07_452_DO","DUHi",16,452,"DO",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"452DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","shh_14.5_13_211-216_DH","DUHi",14.5,213.5,"DH",1,0,0,0,0,1,"1_0_0_1","179_1_0_0_1","-",179,"213.5DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","shh_15.0_11_262_DK","DUHi",15,262,"DK",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"262DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","shh_14.5_18_237-241_DH","DUHi",14.5,239,"DH",0,2,0,1,0,1,"0_2_1_1","227_0_2_1_1","-",227,"239DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","shh_16.0_08_456_DO","DUHi",16,456,"DO",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"456DO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","shh_15.0_12_293_DK","DUHi",15,293,"DK",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"293DK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","shh_14.5_06_287_DP","DUHi",14.5,287,"DP",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","-",325,"287DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","shh_15.5_11_340_DV","DUHi",15.5,340,"DV",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"340DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","shh_15.5_12_355_DV","DUHi",15.5,355,"DV",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"355DV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","shh_15.5_13_369_DU","DUHi",15.5,369,"DU",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"369DU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","shh_15.5_14_371_DU","DUHi",15.5,371,"DU",0,2,0,2,2,1,"0_2_2_1","325_0_2_2_1","-",325,"371DU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","shh_14.5_19_331_DP","DUHi",14.5,331,"DP",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","-",325,"331DP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","shh_14.5_12_196-199_DH","DUHi",14.5,197.5,"DH",1,1,0,1,0,1,"1_1_1_1","202_1_1_1_1","-",202,"197.5DH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","shh_14.0_05_220_DE","DUHi",14,220,"DE",1,1,0,1,0,1,"1_1_1_1","202_1_1_1_1","-",202,"220DE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","shh_14.5_10_238_DI","DUHi",14.5,238,"DI",1,1,0,1,0,1,"1_1_1_1","202_1_1_1_1","-",202,"238DI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","shh_14.5_15_209-216_DG","DUHi",14.5,212.5,"DG",1,1,0,1,0,1,"1_1_1_1","202_1_1_1_1","Y",202,"212.5DG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","shh_14.5_16_209-216_DG","DUHi",14.5,212.5,"DG",1,1,0,1,0,1,"1_1_1_1","202_1_1_1_1","Y",202,"212.5DG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","shh_13.5_03_123-130_DB","DUHi",13.5,126.5,"DB",2,0,0,0,0,0,"2_0_0_0","123_2_0_0_0","-",123,"126.5DB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","shh_15.0_06_259_FD","FVB",15,259,"FD",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"259FD",15,"7/24/2014","FVB",259,"FD",5,TRUE,15,5.55682806169954,"FD",0,5.51758173310363,14.8873172615693,14.9721962731612,5.5399521404033,14.9356982981767,14.9587667389082,14.5565388838269,15.3505832324066,"001",14.9592677865409,14.8944425132931,264
"68","shh_15.0_06_259_FD","FVB",15,259,"FD",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"259FD",15,"7/24/2014","FVB",259,"FD",5,TRUE,15,5.55682806169954,"FD",0,5.51758173310363,14.8873172615693,14.9721962731612,5.5399521404033,14.9356982981767,14.9587667389082,14.5565388838269,15.3505832324066,"001",14.9592677865409,14.8944425132931,265
"69","shh_15.0_07_285_FD","FVB",15,285,"FD",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"285FD",15,"7/24/2014","FVB",285,"FD",5,TRUE,15,5.65248918026865,"FD",0,5.61324285167274,15.0942059434515,15.1790849550434,5.63561325897241,15.1425869800589,15.1659197646251,14.7666206919381,15.562071445991,"001",15.1659952731438,15.1006848319176,268
"70","shh_15.0_07_285_FD","FVB",15,285,"FD",0,2,0,2,1,1,"0_2_2_1","325_0_2_2_1","Y",325,"285FD",15,"7/24/2014","FVB",285,"FD",5,TRUE,15,5.65248918026865,"FD",0,5.61324285167274,15.0942059434515,15.1790849550434,5.63561325897241,15.1425869800589,15.1659197646251,14.7666206919381,15.562071445991,"001",15.1659952731438,15.1006848319176,269
"71","shh_14.5_09_246_FL","FVB",14.5,246,"FL",0,2,0,2,0,1,"0_2_2_1","325_0_2_2_1","Y",325,"246FL",14.5,"12/11/2014","FVB",246,"FL",5,TRUE,14.5,5.50533153593236,"FL",-0.5,5.50986283563798,14.8706234099174,14.860823455272,5.50727999480578,14.8650374357695,14.8708370797207,14.4614521332709,15.2688674505415,"001",14.8557139536992,14.8707335373545,153
